"","id","sI","sI_subj","tI","sI_by_tI","av_correct","av_confidence","av_search","av_search_when_correct","av_search_when_incorrect","da","meta_da","M_ratio","search_slope","av_search_empirical","av_search_correct_empirical","av_search_incorrect_empirical","sigma_ratio","sigma_difference","expected_accuracy","search_ratio","search_ratio_empirical","search_ratio_empirical2"
"75",75,1.38065618180792,1.78218264512662,0.998985708877482,1.38205799095895,0.758,0.73507577653709,0.286403804782244,NA,NA,1.33401391739226,2.76194685065587,2.0704033253678,NA,0.286,0.222955145118734,0.483471074380165,0.774699599720224,-0.401526463318698,0.234442849620245,NA,0.910894857557454,0.909610573991866
"76",76,1.54191093769462,3.57410969745345,1.30996004279316,1.17706715267962,0.754,0.666479235938307,0.47360070713337,NA,NA,1.3099976458336,2.07408710733912,1.58327544628471,NA,0.466,0.417771883289125,0.613821138211382,0.431411195575006,-2.03219875975883,0.258315970283002,NA,0.420706555627162,0.413954734377219
"77",77,1.6999701369477,1.31738578627361,2.69837674548877,0.629997327018832,0.738,0.771612621370424,0.475980609941918,NA,NA,1.21700320461168,0.763679368275376,0.627508099717003,NA,0.49,0.440379403794038,0.629770992366412,1.29041177964753,0.382584350674087,0.278183717723005,NA,0.38651344606607,0.397897697125698
"78",78,1.4113949156644,1.55460928178475,1.98646653533028,0.71050525672698,0.776,0.751816146849477,0.544076236394492,NA,NA,1.44439970124561,1.27759395780546,0.884515523441121,NA,0.521,0.460051546391753,0.732142857142857,0.907877581976136,-0.143214366120354,0.239311533840373,NA,0.522248197219011,0.500097766728816
"79",79,1.66647212109494,1.67910049101417,1.48558761612785,1.12175956705843,0.726,0.716140501773448,0.478542476958544,NA,NA,1.14742431904925,1.90195577767984,1.65758712457462,NA,0.482,0.389807162534435,0.726277372262774,0.992479086280536,-0.0126283699192276,0.274229777662549,NA,0.698070974540121,0.703114615586125
"80",80,1.69362952018793,2.94462070849916,2.68683737586927,0.630343144471108,0.706,0.641837911609234,0.853784795399399,NA,NA,1.03563773094392,0.926047074567816,0.894180510132418,NA,0.837,0.80028328611898,0.925170068027211,0.575160500399781,-1.25099118831123,0.277445201331284,NA,0.149207624741016,0.146274310085141
"81",81,3.89939599842951,2.72698757953441,1.01141143438906,3.85540035028863,0.587,0.598059288766608,0.302451710081653,NA,NA,0.421831050386161,2.92052570383126,6.92344885744588,NA,0.284,0.238500851788756,0.348668280871671,1.42992803769765,1.1724084188951,0.398801702226046,NA,0.387913482686318,0.364247995335098
"82",82,0.983250597310828,1.70160972564168,1.53580039594798,0.640220304607951,0.832,0.733084343763613,0.467449715902455,NA,NA,1.82065650698384,1.69327234171353,0.930033938427332,NA,0.485,0.432692307692308,0.744047619047619,0.577835553296479,-0.718359128330849,0.154568455449771,NA,0.641969714134663,0.666072308449714
"83",83,1.02622813852245,1.00991737626869,1.98153672767483,0.517895088286676,0.843,0.835566718736107,0.204118375086237,NA,NA,1.90183120183321,1.17479810127831,0.617719438058384,NA,0.226,0.199288256227758,0.369426751592357,1.01615059076815,0.016310762253757,0.164918513654266,NA,0.752825200728313,0.8335285605361
"84",84,1.85490657250599,1.31949087530732,1.71204857933385,1.08344272171747,0.71,0.764770453708462,0.441668083529877,NA,NA,1.05804885330816,1.58936227099451,1.50216340769627,NA,0.447,0.336619718309859,0.717241379310345,1.40577445984534,0.535415697198675,0.294905232882593,NA,0.851502597316523,0.861782128240965
"85",85,3.21683677335847,3.50740612054574,1.90420243167116,1.68933550333476,0.608,0.613893625654016,0.703067861325232,NA,NA,0.525700167453631,1.53704491483556,2.92380526009845,NA,0.707,0.638157894736842,0.813775510204082,0.917155488357858,-0.290569347187271,0.377951858541928,NA,0.248398324564695,0.249787574041876
"86",86,2.00702059811761,1.59598086941203,1.00683818818016,1.99338942610555,0.674,0.700174904880646,0.293699600060592,NA,NA,0.865934282800528,3.04877552211387,3.52079318566045,NA,0.281,0.195845697329377,0.457055214723926,1.25754677677121,0.411039728705578,0.309153573506046,NA,0.929571236279536,0.889376483116288
"87",87,2.25179627915774,1.64133124036245,1.71842225188658,1.31038589420359,0.659,0.714785543164502,0.540900218690096,NA,NA,0.786055345628847,1.63820678717159,2.08408580423942,NA,0.567,0.450682852807284,0.791788856304985,1.37193286996748,0.610465038795289,0.328488791687414,NA,0.601597889766669,0.63062648472164
"88",88,2.14153472600633,1.6367806630546,2.4569130911152,0.871636336568292,0.692,0.723202399807932,0.635061167507398,NA,NA,0.959980829059535,1.16870220171678,1.21742243838527,NA,0.648,0.588150289017341,0.782467532467532,1.30838222514784,0.50475406295173,0.320266095083207,NA,0.299872289274987,0.305981932752844
"89",89,2.95678785126306,2.62896727919309,1.50703582450074,1.9619890935523,0.627,0.637855972749557,0.546903989643116,NA,NA,0.621183953479079,2.07000369319599,3.33235216654015,NA,0.524,0.432216905901116,0.67828418230563,1.12469556949776,0.327820572069967,0.367604409554042,NA,0.469594038939911,0.449927740635218
"90",90,1.18186743927209,1.99237725137888,3.62395565635327,0.326126352346538,0.807,0.694119718766403,0.867733901881101,NA,NA,1.64591323752794,0.582156226404198,0.353698003716501,NA,0.876,0.861214374225527,0.937823834196891,0.593194606319738,-0.810509812106783,0.198743298219051,NA,0.0874537214284984,0.0882868121267225
"91",91,1.16657748919504,1.26911454789414,1.79838857043015,0.648679327914105,0.81,0.785711593534876,0.401544432299179,NA,NA,1.6655220293261,1.44310027303297,0.866455230025914,NA,0.426,0.365432098765432,0.684210526315789,0.919205828292452,-0.102537058699107,0.19566486593103,NA,0.748306167958586,0.793880830883604
"92",92,1.63943300412848,1.18566896889074,1.42473402052475,1.15069408079738,0.694,0.777620592145247,0.350084295397593,NA,NA,0.970119064068052,1.95018842759759,2.01025678169828,NA,0.383,0.250720461095101,0.683006535947712,1.382707186528,0.453764035237736,0.270941840286832,NA,1.12868426854468,1.23480567547785
"93",93,1.17939835068601,1.42075480196753,1.26224106184755,0.934368549981829,0.811,0.773881937497598,0.360122630641628,NA,NA,1.67308752091495,2.05112240832812,1.22595045548271,NA,0.371,0.297163995067817,0.687830687830688,0.83012096742712,-0.241356451281519,0.198249633051455,NA,1.05300995353873,1.08481572531785
"94",94,3.63342642842739,1.75788684363817,1.41105842953041,2.57496525472483,0.622,0.698430902168574,0.485271500918291,NA,NA,0.595662249719591,2.11873202987401,3.55693521097134,NA,0.499,0.363344051446945,0.722222222222222,2.06692850656277,1.87553958478921,0.39157272541197,NA,0.719194731012579,0.739540999412005
"95",95,2.24574796179108,1.33684642139989,1.47953169984204,1.51787755681804,0.656,0.747681970889999,0.415548180648195,NA,NA,0.769096903067512,1.95489782592585,2.5418095146773,NA,0.432,0.292682926829268,0.697674418604651,1.67988478395254,0.908901540391185,0.328056562377606,NA,0.937480305035609,0.974595752395438
"96",96,1.45294755442822,1.12892000643571,1.08409445725093,1.3402407370596,0.727,0.782166378462339,0.266592323139605,NA,NA,1.15803293491428,2.66220601162121,2.29890353836809,NA,0.273,0.15818431911967,0.578754578754579,1.28702436500842,0.324027547992512,0.245645764551591,NA,1.54055040159307,1.57757828388281
"97",97,1.67911545647634,0.968700690426223,2.32577888775315,0.721958336331133,0.718,0.847281149865087,0.123730813335215,NA,NA,1.10219169259094,1.41320712067205,1.28217907118316,NA,0.124,0.0807799442896936,0.234042553191489,1.73336870002388,0.710414766050112,0.275737388560083,NA,1.2359887814661,1.2386777777543
"98",98,1.37931763955203,0.972697781727725,3.91455771677181,0.352355933760379,0.791,0.848216040676992,0,NA,NA,1.54128078364025,1.72651470067588,1.12018181177744,NA,NA,NA,NA,1.4180330884502,0.406619857824303,0.234227191342507,NA,NA,NA
"99",99,1.70241497389997,0.989173834082888,2.08596382920092,0.816128712333483,0.728,0.836959615417043,0.186718362070265,NA,NA,1.15878879358958,1.60994193097256,1.38933163651458,NA,0.206,0.130494505494506,0.408088235294118,1.72104731771273,0.713241139817079,0.278467262082268,NA,1.34754237766802,1.48669754126886
"100",100,1.18784565277472,2.86671664535153,1.28563483046634,0.923937050106095,0.83,0.70206547631723,0.451828829726064,NA,NA,1.80955169953634,2.09441125948677,1.15741996209527,NA,0.459,0.428915662650602,0.605882352941176,0.414357538510422,-1.67887099257682,0.199933100235649,NA,0.385548344859638,0.391667548965094
"101",101,3.7546579211221,2.94465395942359,1.752023047835,2.1430413976356,0.628,0.632632018026325,0.657418541610095,NA,NA,0.625908072498906,1.65647781020934,2.64651932606643,NA,0.662,0.587579617834395,0.787634408602151,1.27507611178091,0.810003961698509,0.394990283681545,NA,0.302197569135582,0.304303541968558
"102",102,3.60650203211703,1.41126045821413,0.97631674549827,3.69398768252861,0.591,0.691373801515298,0.287276765688462,NA,NA,0.441408196470167,3.01622637447122,6.83319068062453,NA,0.288,0.148900169204738,0.488997555012225,2.5555183744614,2.19524157390289,0.390783716202714,NA,1.18089370072044,1.18386666249336
"103",103,1.32506344892369,3.23786753378186,1.80963133836683,0.73222839416538,0.785,0.651171501122426,0.668627784887479,NA,NA,1.50185270991541,1.29486258856719,0.862176816686721,NA,0.682,0.634394904458599,0.855813953488372,0.409239548900262,-1.91280408485817,0.225220251979772,NA,0.324661362213744,0.331154424082205
"104",104,1.44652032933665,1.04739123912279,1.85933961229661,0.777975319715769,0.773,0.823350803389852,0.263481045716865,NA,NA,1.4260323113897,1.41324448572299,0.991032583508396,NA,0.266,0.205692108667529,0.47136563876652,1.38106972381032,0.399129090213864,0.244684064621106,NA,0.998772669545078,1.00832122240961
"105",105,0.991518349020431,2.70541687569886,1.08220020559715,0.916206025365994,0.827,0.72674795755282,0.3545715714588,NA,NA,1.78550612228228,2.33474811424361,1.3076113742244,NA,0.367,0.316807738814994,0.606936416184971,0.366493739994988,-1.71389852667843,0.156594239734113,NA,0.790541355231545,0.81825137919634
"106",106,3.59118010503461,2.94971802814349,1.30108095526929,2.76015115776659,0.618,0.628363907888943,0.470868261730401,NA,NA,0.575574216906904,2.32907016165371,4.04651579803205,NA,0.451,0.394822006472492,0.541884816753927,1.21746555798584,0.641462076891121,0.390329634572845,NA,0.326081619249301,0.312322622342376
"107",107,1.25535413086549,1.48220750502943,2.20851577647701,0.568415287876282,0.79,0.753563180487996,0.537749776620096,NA,NA,1.53380140168414,1.09701926813608,0.715229016567296,NA,0.542,0.494936708860759,0.719047619047619,0.846948977525628,-0.226853374163943,0.212845182896126,NA,0.413488764182398,0.416756863378833
"108",108,0.997705658218971,3.71780391770038,1.11292146637019,0.896474448887218,0.839,0.702346821501552,0.367833328959153,NA,NA,1.87336241643933,2.52409926531953,1.34736303193113,NA,0.345,0.32777115613826,0.434782608695652,0.268358869995514,-2.72009825948141,0.158099453523755,NA,0.31017812335476,0.29092375304924
"109",109,3.81789213038011,1.62142577696854,1.22343264957709,3.12063940070575,0.576,0.671898796332012,0.419946033853583,NA,NA,0.368244931243668,2.58870680686238,7.02985048054723,NA,0.429,0.274305555555556,0.639150943396226,2.35465118700539,2.19646635341157,0.396689773513936,NA,0.850455449512053,0.868791126547171
"110",110,1.51099492144835,1.15653287681338,1.91785478955265,0.787856791702568,0.735,0.799477525044374,0.353256489980464,NA,NA,1.19880972631419,1.2837560641339,1.07085889941924,NA,0.352,0.280272108843537,0.550943396226415,1.30648678627419,0.354462044634977,0.254044705803972,NA,0.768952520974084,0.766217451228842
"111",111,2.2654176015052,1.14627315482799,2.57351555562917,0.880281293248818,0.671,0.806452939812505,0.32079860002975,NA,NA,0.847472225640251,0.915740046279593,1.0805546406996,NA,0.302,0.235469448584203,0.437689969604863,1.97633312091754,1.11914444667721,0.329454584780615,NA,0.669604374240598,0.630365971054447
"112",112,2.99082972237769,1.63547717783749,1.47019649277047,2.03430611968179,0.63,0.698739852655832,0.483543061895104,NA,NA,0.636046001455474,2.01700732341999,3.17116579430487,NA,0.505,0.371428571428571,0.732432432432432,1.82871993746333,1.35535254454019,0.369055703724735,NA,0.714859130700715,0.746580582893721
"113",113,2.34075950801135,1.63805664303861,2.58101856707758,0.906913083799212,0.658,0.726748730449555,0.651208089921355,NA,NA,0.779457745176139,1.04634029057816,1.34239514207625,NA,0.644,0.572948328267477,0.780701754385965,1.42898569347957,0.702702864972741,0.334612546581775,NA,0.322598487761627,0.319027710702393
"114",114,0.973553283088709,2.16700038659561,1.59232592129918,0.611403274961689,0.832,0.706721692766466,0.542795676537702,NA,NA,1.82099457049993,1.63208877797195,0.896262297763955,NA,0.542,0.496394230769231,0.767857142857143,0.449263086943043,-1.1934471035069,0.152171353553422,NA,0.500854081343011,0.500119886399016
"115",115,2.49424199563922,1.6615488930267,1.01227139764197,2.46400520794069,0.665,0.684695944778441,0.298703727391725,NA,NA,0.817964101624054,3.0338666921901,3.70904626030214,NA,0.295,0.198496240601504,0.486567164179104,1.50115473947666,0.832693102612524,0.344238257827237,NA,0.976511605347799,0.964403511442693
"116",116,1.47034088716999,0.976001109914295,1.35804025236679,1.08269315626505,0.737,0.826534731072387,0.252220331567062,NA,NA,1.21107542602147,2.18033927375252,1.8003331806634,NA,0.261,0.156037991858887,0.555133079847909,1.50649509742781,0.494339777255693,0.248216015845537,NA,1.52909995398092,1.5823271879369
"117",117,1.81340420621795,1.66257227329497,2.21658002654985,0.818109061932021,0.698,0.725311641918799,0.611893646261534,NA,NA,0.993590207930686,1.11981310161168,1.12703717556141,NA,0.617,0.548710601719198,0.774834437086093,1.09072203076264,0.15083193292298,0.290662947203964,NA,0.3664891983256,0.369547611334807
"118",118,1.16678344788722,2.56125960346678,2.51929867910532,0.463138196976938,0.812,0.660334208350786,0.795037629418757,NA,NA,1.67976215118241,0.850523878462194,0.50633589872441,NA,0.792,0.772167487684729,0.877659574468085,0.455550638563903,-1.39447615557956,0.195706673350651,NA,0.133197079271914,0.132688168307807
"119",119,1.19270746905177,3.08315385259289,2.09561727112095,0.56914374847359,0.784,0.650946387891632,0.742443835898979,NA,NA,1.49504445673179,0.872394313804415,0.583523994805808,NA,0.751,0.723214285714286,0.851851851851852,0.38684656234353,-1.89044638354112,0.200895028805826,NA,0.17128837035628,0.173262353214647
"120",120,1.24435952730163,1.3215391715919,2.33419045287857,0.533101112536493,0.807,0.782195737722692,0.455640166365147,NA,NA,1.64523836483396,1.15864555938721,0.704241758612371,NA,0.422,0.365551425030979,0.658031088082902,0.941598670739885,-0.0771796442902781,0.210806424648035,NA,0.693079770265219,0.641909306164047
"121",121,1.29970815109372,3.76946719312147,1.56578594392934,0.830067581161256,0.797,0.650155673064057,0.586862324584107,NA,NA,1.5787933340745,1.36672948129776,0.8656797896217,NA,0.589,0.573400250941029,0.650246305418719,0.344798902472327,-2.46975904202775,0.220826905837748,NA,0.130468683323753,0.130943922038527
"122",122,2.5700394291429,2.28393852339315,1.62238110857392,1.58411572691572,0.649,0.665095650700958,0.581292111579429,NA,NA,0.733357936038267,1.81060796415494,2.46892802979154,NA,0.568,0.474576271186441,0.740740740740741,1.12526646528327,0.286100905749746,0.348601423762739,NA,0.468599418229401,0.457884193252003
"123",123,3.32571766893093,1.15958167592679,2.39061281645765,1.39115696445521,0.629,0.798587141642866,0.345366187443849,NA,NA,0.631295787232853,1.15476403628019,1.82919648702528,NA,0.33,0.232114467408585,0.495956873315364,2.86803227230447,2.16613599300414,0.381826599279884,NA,0.799522442141754,0.763949730746805
"124",124,2.05912265736877,1.96923531941362,2.26887861302078,0.907550825130861,0.69,0.69483091266288,0.696981679016004,NA,NA,0.948857707750469,1.36623162813709,1.43986987403635,NA,0.684,0.601449275362319,0.867741935483871,1.04564580833433,0.0898873379551466,0.313609894283582,NA,0.389316754563673,0.382065509236201
"125",125,1.57497157668557,2.05584173056094,1.38359806436851,1.13831582830698,0.734,0.693834193825102,0.469910585705221,NA,NA,1.19295241707489,2.0571919439554,1.72445431562108,NA,0.462,0.393732970027248,0.650375939849624,0.766095732600895,-0.480870153875363,0.262736352370121,NA,0.555504263684797,0.546152773803165
"126",126,0.993979063236404,1.48886591802455,2.6460263624784,0.375649720400138,0.826,0.750420811432951,0.572810416252946,NA,NA,1.77769404448393,0.814820472587226,0.458358104486857,NA,0.574,0.547215496368039,0.701149425287356,0.667608178280575,-0.494886854788145,0.157193977711722,NA,0.268177576514491,0.268734514163133
"127",127,1.44390017014028,0.965353109085239,1.39031043286549,1.03854515941763,0.752,0.833401702033215,0.245929955071132,NA,NA,1.3003688374691,2.2111366382636,1.70039190001439,NA,0.254,0.147606382978723,0.576612903225806,1.49572229741769,0.478547061055045,0.244290143169928,NA,1.68900204821686,1.74442564397248
"128",128,2.6592744895116,3.94116758479079,2.15144462612116,1.23604133577261,0.642,0.598205087877095,0.78035746909571,NA,NA,0.697046604362905,1.12217894995701,1.60990519562558,NA,0.794,0.738317757009346,0.893854748603352,0.67474280966227,-1.28189309527919,0.353442681988236,NA,0.195890417624693,0.199315054643156
"129",129,2.6737853418404,2.76261727952213,1.275265463669,2.09665000583313,0.647,0.64117676271794,0.447864725452554,NA,NA,0.722859699694492,2.40614968797551,3.32865380238024,NA,0.434,0.367851622874807,0.555240793201133,0.967845007580241,-0.0888319376817286,0.354201562330127,NA,0.431772281857895,0.418405736546845
"130",130,1.44545945593106,1.02863763908041,1.35180571488545,1.06928047426811,0.757,0.829472107450465,0.279017807122788,NA,NA,1.32820662205934,1.93526333950926,1.45704991028331,NA,0.26,0.171730515191546,0.534979423868313,1.40521734867031,0.416821816850647,0.244524701067712,NA,1.39711118721834,1.30188432208884
"131",131,1.37442381395908,2.62970063667917,2.43979854771931,0.563334958635776,0.765,0.655896851581604,0.794792973388888,NA,NA,1.37968208891372,1.0539458449848,0.763904854207838,NA,0.811,0.777777777777778,0.919148936170213,0.522654097880406,-1.25527682272009,0.233436093933415,NA,0.174317088030129,0.177871676179582
"132",132,1.56560392239336,1.66061560251596,2.27947312480027,0.686827102877356,0.739,0.726453469820045,0.609079394006214,NA,NA,1.2222130552362,1.21528438386166,0.994331044538546,NA,0.604,0.530446549391069,0.812260536398467,0.942785265910637,-0.0950116801225978,0.261498921061866,NA,0.466579448687746,0.462688427454045
"133",133,1.93396987494729,1.1033395875573,1.09178942465561,1.77137626658853,0.681,0.776085645289146,0.282842709458122,NA,NA,0.900589345462493,2.88242569232665,3.20059937067809,NA,0.267,0.13215859030837,0.554858934169279,1.75283285106168,0.830630287389983,0.302553250954952,NA,1.5831473552843,1.4944714137081
"134",134,2.17788616066977,1.08724928930645,1.20573489465459,1.80627281363842,0.701,0.78803565730214,0.30699824894613,NA,NA,1.00825889167028,2.56858937509457,2.54754944024292,NA,0.299,0.164051355206847,0.615384615384615,2.0031157362807,1.09063687136331,0.323059341148473,NA,1.50947578654772,1.47014929800777
"135",135,1.55203467864368,3.36591897951077,2.2494121315787,0.689973463224109,0.738,0.63187632374578,0.793087407968332,NA,NA,1.21765717565459,1.30649389148876,1.07295708316786,NA,0.788,0.741192411924119,0.919847328244275,0.461102803748789,-1.81388430086709,0.259685433271807,NA,0.226719436954512,0.22526510259168
"136",136,2.51149589857107,1.00904804846709,1.95293445333798,1.28601136319675,0.676,0.82327360617663,0.243768657147901,NA,NA,0.874388654784683,1.62786972309647,1.86172328996804,NA,0.249,0.142011834319527,0.472222222222222,2.48897552736605,1.50244785010398,0.345252779813018,NA,1.3261461361554,1.35460559928485
"137",137,3.00465511221086,1.23779497546142,1.02722997726684,2.92500723178405,0.627,0.720138439449713,0.291771429027639,NA,NA,0.621421765093102,2.9827926794303,4.79994883826351,NA,0.295,0.145135566188198,0.546916890080429,2.42742552020038,1.76686013674944,0.369636250229087,NA,1.36197058946519,1.37704135470431
"138",138,2.36532757514605,3.60248643063942,1.43398778520329,1.6494753996881,0.681,0.620983570855348,0.535592283061169,NA,NA,0.900870429124879,1.97938780428731,2.19719477995312,NA,0.515,0.47136563876652,0.608150470219436,0.656581952683781,-1.23715885549337,0.336229925311636,NA,0.265601614471681,0.255389847424844
"139",139,1.02581407008679,1.44156603225097,1.71693607788443,0.59746782847663,0.844,0.765270097552762,0.447528410439183,NA,NA,1.91076922338406,1.36578158445722,0.714781025224154,NA,0.444,0.401658767772512,0.673076923076923,0.711597004325223,-0.415751962164183,0.164820925542153,NA,0.611302151586512,0.606482513675623
"140",140,2.05914616644307,2.34641791179271,3.30723196375713,0.622619214197425,0.646,0.665130468609458,0.883232999544479,NA,NA,0.718299400635212,0.787528314497878,1.0963789108016,NA,0.88,0.848297213622291,0.937853107344633,0.87757008506206,-0.287271745349639,0.313611860189121,NA,0.101768061048116,0.101395547685072
"141",141,1.97379767354073,1.4913682740772,0.992480083513813,1.98875292948209,0.689,0.730899299994641,0.289777021839327,NA,NA,0.943300501926433,2.98458959920446,3.16398601835709,NA,0.309,0.191582002902758,0.569131832797428,1.32348106624571,0.482429399463525,0.306204581202474,NA,1.22184410969149,1.30289775047799
"142",142,1.47071775981715,3.64317863734162,2.10701064404892,0.698011547293824,0.741,0.637685651579377,0.769415752462344,NA,NA,1.23341916038824,1.07430373033477,0.870996466437745,NA,0.75,0.707152496626181,0.872586872586873,0.40369081678913,-2.17246087752447,0.248271190596279,NA,0.220579167947589,0.21501298281359
"143",143,1.41623100446953,1.52155665664216,1.69529279808077,0.835390208743191,0.791,0.742720551304873,0.485995905328558,NA,NA,1.53953701436808,1.68611019376384,1.09520601195543,NA,0.503,0.427307206068268,0.789473684210526,0.930777699461373,-0.105325652172632,0.240063132229261,NA,0.720012879010454,0.7452047932326
"144",144,0.97433844112254,3.77338750852455,2.84093318687045,0.342964222328602,0.82,0.61475918726676,0.894780311742886,NA,NA,1.73881026124603,0.365155593476952,0.210003127779614,NA,0.898,0.886585365853659,0.95,0.258213194091884,-2.79904906740201,0.152366282802541,NA,0.0706176326796675,0.0708717361279665
"145",145,1.08669284523906,1.84045236609294,2.02567720865839,0.536459037300804,0.824,0.714367914555886,0.609231452689534,NA,NA,1.76384522390481,0.846343494754597,0.479828662563122,NA,0.624,0.593446601941748,0.767045454545455,0.590448775126942,-0.75375952085388,0.178728058678098,NA,0.278203289429018,0.284947291932042
"146",146,2.57977502515133,1.9569676407906,3.22564488917818,0.799770313777037,0.674,0.69110304753684,0.822627488894033,NA,NA,0.863648150299283,0.777768027001684,0.900561214346561,NA,0.832,0.793768545994065,0.911042944785276,1.31825124308602,0.622807384360732,0.349144673126284,NA,0.140954806239436,0.142560758514012
"147",147,1.3315850934134,3.20764597669236,1.86049078818551,0.715717111779985,0.753,0.64111584666818,0.687095344892992,NA,NA,1.30448571215195,1.31172163173689,1.00554695196547,NA,0.704,0.660026560424967,0.838056680161943,0.415128447181846,-1.87606088327897,0.226330939074978,NA,0.252883692808205,0.25910540809253
"148",148,1.70274340098165,2.67556385384047,1.5072452804695,1.12970557814668,0.73,0.672288063900649,0.556949611713383,NA,NA,1.17019083245831,1.80165120746281,1.53962170740813,NA,0.57,0.497260273972603,0.766666666666667,0.636405443487194,-0.972820452858819,0.278505300672259,NA,0.472642794200112,0.48371771346652
"149",149,1.31974541904635,1.52781135004223,1.62979116306527,0.809763513850575,0.769,0.751126272505342,0.474275117171071,NA,NA,1.40226739390957,1.70119502275257,1.21317448451082,NA,0.457,0.377113133940182,0.722943722943723,0.863814383241668,-0.20806593099588,0.224308744282462,NA,0.756740894974925,0.729177172663687
"150",150,3.03683225794684,1.07279803507387,1.53361745889606,1.98017585176217,0.618,0.79268170471925,0.336614579499902,NA,NA,0.575566980131392,2.22770813486964,3.87045854222056,NA,0.33,0.158576051779935,0.607329842931937,2.83075859449885,1.96403422287297,0.37096806357149,NA,1.35985997318788,1.33313830856258
